NINE_FIG,MARK_ID
449100080,156291
449100090,123067
449100100,123068
449100110,156294
449100120,156295
449100130,156296
449100150,156297
449100160,156298
449100190,156301
449100200,156302
449100210,156303
449100220,15785
449100230,10729
449100240,156306
449100250,156307
449100260,156308
449100270,156309
449200010,156310
449200020,156311
449200030,156312
449200040,156313
449200050,196952
449200100,156316
449200110,156317
449200120,156318
449300200,157188
449300210,157189
449300230,157191
449300240,157192
449300250,157193
450000010,2409
450000020,2410
450000030,43798
450000040,43799
450000050,43800
450000060,43801
450000070,43802
450000080,43803
450000090,43804
450000100,43805
450000101,2417
450000110,43807
450000111,2411
450000120,2412
450000130,43808
450000140,2413
450000150,21412
450000160,21413
450000170,21414
450000180,43810
450000190,43811
450000200,2414
450000210,43812
450000220,43813
450000221,43814
450000230,43815
450000240,43816
450000250,43817
450000260,43818
450000270,43819
450000271,43820
450000280,43821
450000281,43822
450000290,21415
450000300,43823
450000310,21416
450000320,2415
450000330,43824
450000340,43825
450000350,21417
450000360,43826
450000370,43827
450000371,40678
450000380,43828
450000390,43829
450000397,106287
450000398,272324
450000399,43830
450000400,43831
450000410,43832
450000420,43833
450000421,40675
450000430,43834
450000440,43835
450000450,43836
450000460,43837
450000470,43838
450000480,43839
450000490,43840
450000500,43841
450000510,230936
450000520,43843
450000530,43844
450000540,43845
450000560,43846
450000570,43847
450000580,43848
450000590,40224
450000600,38081
450000610,43849
450000611,43850
450000620,38082
450000621,43851
450000630,11855
450000640,38083
450000641,43852
450000650,43853
450000660,43854
450000670,38084
450000680,43855
450000690,43856
450000700,240491
450000710,125311
450000720,43858
450000730,43859
450000740,27357
450000750,4846
450000760,4849
450000770,27358
450000780,43862
450000781,43863
450000782,43864
450000790,43865
450000800,43866
450000810,43867
450000820,43868
450000830,43869
450000840,27322
450000850,43871
450000860,43872
450000870,125312
450000880,125313
450000890,43875
450000891,43876
450000900,43877
450000910,125301
450000920,43879
450000930,43880
450000940,43881
450000950,43882
450000960,125302
450000970,125314
450000980,125315
450000990,43886
450001000,125316
450001010,43888
450001020,43889
450001030,125317
450001040,125318
450001050,43892
450001060,43893
450001070,43894
450001080,43895
450001090,43896
450001100,125319
450001110,125320
450001121,43899
450001129,272325
450001130,125321
450001140,43901
450001150,4847
450001160,27362
450001171,43903
450001180,125322
450001187,272326
450001188,272327
450001189,272328
450001191,125323
450001200,43906
450001211,125324
450001220,43908
450001230,43909
450001240,27361
450001249,272329
450001251,43911
450001261,125325
450001270,27359
450001280,125326
450001290,43914
450001300,43915
450001310,43916
450001321,43917
450001330,43918
450001340,43919
450001350,125327
450001360,125251
450001370,43922
450001380,43923
450001390,43924
450001400,43925
450001410,43926
450001420,43927
450001430,43928
450001440,43929
450001441,43930
450001450,43931
450001460,109498
450001470,43933
450001480,43934
450001490,43935
450001500,43936
450001510,43937
450001520,43938
450001530,43939
450001540,43940
450001550,125127
450001560,43942
450001570,43943
450001580,43944
450001590,125034
450001601,43946
450001610,43947
450001620,43948
450001630,43949
450001640,43950
450001650,43951
450001660,43952
450001670,43953
450001680,43954
450001690,43955
450001701,43956
450001711,43957
450001720,43958
450001730,125032
450001740,43960
450001750,43961
450001760,43962
450001770,43963
450001780,116896
450001790,43965
450001800,116931
450001810,43967
450001820,43968
450001830,3731
450001840,43969
450001850,43970
450001860,3733
450001870,43972
450001880,3734
450001890,43974
450001900,9556
450001910,38087
450001920,3735
450001930,43976
450001940,43977
450001950,43978
450001960,43979
450001970,43980
450001980,43981
450001990,109541
450002000,43983
450002010,43984
450002020,43985
450002030,43986
450002040,43987
450002050,43988
450002060,43989
450002070,43990
450002080,43991
450002090,43992
450002100,43993
450002110,43994
450002120,43995
450002130,109542
450002140,43997
450002150,43998
450002160,43999
450002170,44000
450002180,44001
450002190,44002
450002200,44003
450002210,44004
450002220,44005
450002230,44006
450002240,44007
450002250,44008
450002260,44009
450002270,44010
450002280,44011
450002290,44012
450002300,109543
450002310,44014
450002320,44015
450002330,44016
450002340,44017
450002350,44018
450002360,44019
450002370,44020
450002380,44021
450002390,44022
450002400,44023
450002410,125128
450002420,44025
450002430,44026
450002440,44027
450002450,44028
450002460,44029
450002470,44030
450002480,44031
450002490,44032
450002500,44033
450002510,44034
450002520,3736
450002530,44036
450002540,44037
450002550,44038
450002560,44039
450002570,116943
450002580,44041
450002590,44042
450002600,44043
450002610,44044
450002620,44045
450002630,44046
450002640,44047
450002650,137776
450002660,44049
450002670,44050
450002680,44051
450002690,137777
450002700,44053
450002710,44054
450002720,11856
450002730,44055
450002740,44056
450002750,44057
450002760,44058
450002770,44059
450002780,44060
450002790,44061
450002800,44062
450002810,44063
450002820,44064
450002830,44065
450002840,44066
450002850,44067
450002851,44068
450002860,44069
450002870,44070
450002880,44071
450002890,44072
450002900,44073
450002910,44074
450002920,44075
450002930,44076
450002940,44077
450002949,272330
450002950,44078
450002960,44079
450002970,44080
450002980,44081
450002990,44082
450003000,44083
450003010,44084
450003020,44085
450003030,44086
450003040,44087
450003050,44088
450003060,44089
450003070,44090
450003080,44091
450003090,44092
450003100,125359
450003110,125328
450003120,44096
450003130,44097
450003140,44098
450003150,44099
450003160,44100
450003170,44101
450003180,44102
450003190,44103
450003200,44104
450003210,137791
450003220,137778
450003230,44107
450003240,44108
450003250,137779
450003260,44110
450003270,44111
450003280,137780
450003290,44113
450003300,44114
450003310,44115
450003320,44116
450003330,44117
450003340,44118
450003350,162508
450003360,44120
450003370,44121
450003380,162509
450003389,272331
450003390,116937
450003400,44124
450003410,44125
450003420,44126
450003430,44127
450003440,44128
450003450,44129
450003460,44130
450003470,44131
450003480,44132
450003490,137781
450003500,44134
450003510,44135
450003520,44136
450003530,44137
450003540,44138
450003550,44139
450003560,44140
450003570,44141
450003580,44142
450003590,44143
450003600,44144
450003610,44145
450003620,44146
450003630,162417
450003638,272332
450003639,272333
450003640,44148
450003650,137784
450003660,44150
450003670,44151
450003680,137785
450003691,44153
450003699,272334
450003700,125038
450003710,44155
450003720,44156
450003730,44157
450003740,44158
450003751,44159
450003760,44160
450003770,44161
450003780,44162
450003790,44163
450003801,44164
450003810,44165
450003820,12536
450003830,125037
450003840,44167
450003850,44168
450003860,44169
450003870,44170
450003881,44171
450003890,44172
450003900,44173
450003910,44174
450003920,38088
450003931,44175
450003940,44176
450003950,44177
450003960,44178
450003970,44179
450003980,44180
450003990,44181
450004000,44182
450004011,44183
450004020,44184
450004021,44185
450004029,272335
450004030,44186
450004040,125035
450004050,44188
450004060,44189
450004070,44190
450004080,44191
450004090,44192
450004100,44193
450004110,44194
450004120,44195
450004130,44196
450004140,162369
450004150,44198
450004160,44199
450004170,44200
450004180,44201
450004190,44202
450004200,44203
450004210,44204
450004220,44205
450004230,44206
450004240,44207
450004250,44208
450004260,44209
450004270,44210
450004280,44211
450004290,44212
450004300,44213
450004310,44214
450004321,44215
450004331,44216
450004340,44217
450004350,116945
450004360,44219
450004371,44220
450004380,44221
450004390,44222
450004400,44223
450004410,44224
450004420,44225
450004430,44226
450004440,44227
450004450,44228
450004460,44229
450004470,44230
450004480,44231
450004490,44232
450004500,44233
450004510,44234
450004520,44235
450004530,44236
450004540,44237
450004550,44238
450004560,44239
450004570,44240
450004580,44241
450004590,44242
450004600,44243
450004610,44244
450004620,116810
450004631,44246
450004640,44247
450004650,44248
450004660,44249
450004670,44250
450004680,44251
450004690,44252
450004691,44253
450004700,44254
450004710,44255
450004720,44256
450004730,44257
450004741,44258
450004750,44259
450004760,38089
450004770,38090
450004780,44260
450004790,44261
450004800,44262
450004810,44263
450004820,44264
450004830,44265
450004840,116946
450004850,44267
450004860,116947
450004870,44269
450004880,44270
450004890,44271
450004900,116948
450004910,44273
450004920,44274
450004930,44275
450004940,44276
450004950,44277
450004960,44278
450004970,116949
450004980,44280
450004990,44281
450005000,44282
450005010,44283
450005020,44284
450005030,44285
450005050,44287
450005060,44288
450005070,116951
450005079,272336
450005080,116952
450005090,116813
450005100,116812
450005110,116811
450005120,44294
450005130,44295
450005140,44296
450005150,44297
450005160,44298
450005170,44299
450005180,162351
450005190,44301
450005200,44302
450005210,44303
450005220,44304
450005230,44305
450005240,44306
450005250,116932
450005260,44308
450005270,44309
450005280,44310
450005290,44311
450005300,44312
450005310,44313
450005320,44314
450005330,44315
450005340,44316
450005350,44317
450005360,44318
450005370,44319
450005380,44320
450005390,44321
450005400,44322
450005410,44323
450005420,44324
450005430,44325
450005440,44326
450005450,44327
450005460,44328
450005470,44329
450005480,44330
450005490,44331
450005500,162505
450005510,44333
450005520,44334
450005530,44335
450005541,44336
450005550,44337
450005560,44338
450005570,44339
450005580,44340
450005590,44341
450005600,48055
450005601,41173
450005611,44342
450005620,44343
450005630,44344
450005640,44345
450005650,44346
450005660,44347
450005670,44348
450005680,44349
450005690,44350
450005700,99923
450005710,44352
450005720,44353
450005730,44354
450005740,44355
450005750,44356
450005760,44357
450005770,44358
450005780,44359
450005790,44360
450005800,44361
450005810,44362
450005820,44363
450005830,44364
450005840,44365
450005850,44366
450005860,44367
450005870,44368
450005880,44369
450005890,44370
450005900,44371
450005910,44372
450005920,44373
450005930,44374
450005940,44375
450005950,44376
450005960,44377
450005970,44378
450005980,44379
450005990,44380
450006000,44381
450006010,44382
450006020,44383
450006030,44384
450006040,44385
450006050,44386
450006060,44387
450006070,44388
450006080,44389
450006090,44390
450006100,44391
450006110,44392
450006120,44393
450006130,44394
450006140,44395
450006150,44396
450006160,44397
450006170,44398
450006180,44399
450006190,44400
450006200,44401
450006210,44402
450006220,44403
450006230,44404
450006240,44405
450006250,44406
450006260,44407
450006270,44408
450006280,44409
450006290,44410
450006300,44411
450006310,44412
450006320,44413
450006330,44414
450006340,44415
450006350,44416
450006360,44417
450006370,44418
450006380,44419
450006390,44420
450006400,44421
450006410,44422
450006420,44423
450006430,44424
450006440,44425
450006450,44426
450006460,44427
450006470,44428
450006480,44429
450006490,44430
450006500,44431
450006509,272337
450006510,44432
450006520,44433
450006530,44434
450006540,44435
450006550,44436
450006560,44437
450006570,44438
450006580,44439
450006590,44440
450006600,44441
450006610,44442
450006620,44443
450006630,44444
450006640,44445
450006650,44446
450006660,44447
450006670,44448
450006680,44449
450006690,44450
450006700,44451
450006710,44452
450006720,44453
450006730,44454
450006740,44455
450006749,272338
450006750,44456
450006760,44457
450006770,44458
450006780,44459
450006790,44460
450006800,44461
450006810,44462
450006820,44463
450006830,44464
450006840,44465
450006850,44466
450006860,44467
450006870,44468
450006880,44469
